423	3798	5	25.84
12887	1652	3	27.51
412	14352	5	39.89
12	21829	7	10.64
1568	154	10	23.01
5471	123	10	39.19
8510	2651	4	39.35
2	23355	3	7.01
458	1787	5	19.24
938	763	4	11.78
722	7459	7	59.61
391	418	6	8.7
3461	284	4	15.05
7094	5578	3	30.91
1145	122	15	26.18
157	1652	9	20.28
216	3180	3	7.58
597	346	6	10.58
281	2758	3	8.11
12	939	118	28.46
698	274	9	20.31
5358	35	18	92.08
1266	2340	3	15.3
2805	174	5	12.63
279	1760	4	9.92
5197	279	4	17.74
12	2792	41	12.43
793	840	3	6.99
4212	375	3	12.55
116	18737	3	9.5
1843	476	3	8.71
4240	363	3	12.21
3962	103	11	8.38
104	7937	8	12.74
1024	2373	5	28.82
11379	761	3	22.02
731	4483	4	23.56
28334	12	5	7.6
25258	102	5	9.75
2046	1125	4	20.86
1502	117	10	8.38
101	4500	17	7.13
481	487	5	7.98
896	3776	3	16.42
4662	282	9	54.68
33415	13	3	24.28
576	2517	5	24.3
961	885	3	8.09
120	7276	4	9.95
6133	919	3	19.59
1560	1376	4	20.04
2556	726	3	12.62
1566	127	19	54.25
3098	315	3	9.72
1561	1237	10	67.11
3645	164	6	18.49
8983	111	4	6.84
3250	4698	6	59.05
124	152	45	13.28
5422	123	6	17.76
8453	10610	3	36.57
18696	192	3	17.58
1369	6885	3	22.18
311	2481	5	19.33
